編號,車位類別,車位價格,車位面積平方公尺
RPPPMLSKKIMFFCA08CB,坡道平面,2500000,
RPOQMLSKKIMFFCA08CB,坡道平面,2800000,
RPSQMLSKKIMFFCA48CB,坡道平面,2600000,
RPSPMLSKKIMFFCA38CB,坡道平面,2400000,
RPRQMLSKKIMFFCA38CB,坡道平面,2500000,
RPWQMLSKKIMFFCA88CB,坡道機械,1400000,
RPPQMLSKKIMFFCA18CB,坡道平面,0,
RPWPMLSKKIMFFCA78CB,坡道平面,2600000,
RPTPMLSKKIMFFCA48CB,坡道平面,2600000,
RPTQMLSKKIMFFCA58CB,坡道平面,2650000,
RPSRMLSKKIMFFCA58CB,坡道平面,2600000,
RPVRMLSKKIMFFCA88CB,坡道平面,2600000,
RPRRMLSKKIMFFCA48CB,坡道平面,2500000,
RPXRMLSKKIMFFCA09CB,坡道平面,2600000,
RPTRMLSKKIMFFCA68CB,坡道平面,2400000,
RPQSMLSKKIMFFCA48CB,坡道平面,2800000,
RPTNMLSKKIMFFFA58CB,坡道平面,2100000,42.92
RPVNMLSKKIMFFFA78CB,坡道平面,2250000,36.98
RPOOMLSKKIMFFFA18CB,坡道平面,2250000,36.98
RPWNMLSKKIMFFFA88CB,坡道平面,2000000,36.98
RPQOMLSKKIMFFFA38CB,坡道平面,2250000,36.98
RPVOMLSKKIMFFFA88CB,坡道平面,2100000,42.92
RPUOMLSKKIMFFFA78CB,坡道平面,1950000,36.98
RPROMLSKKIMFFFA48CB,坡道平面,2350000,42.92
RPTOMLSKKIMFFFA68CB,坡道平面,2650000,42.92
RPSOMLSKKIMFFFA58CB,坡道平面,2350000,42.92
RPRPMLSKKIMFFFA58CB,坡道平面,2100000,42.92
RPTPMLSKKIMFFFA78CB,坡道平面,2250000,36.98
RPSPMLSKKIMFFFA68CB,坡道平面,2650000,44.32
RPUPMLSKKIMFFFA88CB,坡道平面,2350000,42.92
RPWPMLSKKIMFFFA09CB,坡道平面,2000000,36.98
RPVPMLSKKIMFFFA98CB,坡道平面,2350000,42.92
RPOQMLSKKIMFFFA38CB,坡道平面,2350000,42.92
RPRQMLSKKIMFFFA68CB,坡道平面,2350000,42.92
RPWSMLSKKIMFFCA09CB,坡道平面,0,
RPWQMLSKKIMFFFA56CB,坡道平面,2350000,42.92
RPXSMLSKKIMFFCA56CB,坡道平面,2600000,
RPPRMLSKKIMFFFA58CB,坡道平面,2650000,44.32
RPXQMLSKKIMFFFA66CB,坡道平面,2100000,42.92
RPORMLSKKIMFFFA48CB,坡道平面,2650000,44.32
RPURMLSKKIMFFFA09CB,坡道平面,2000000,36.98
