編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTPMLQKKIMFFBC28CA,58,32.00,,磚造,49年4月1日,一層,一層
RPTPMLQKKIMFFBC28CA,58,30.54,,磚造,49年4月1日,一層,一層
RPQOMLLLKIMFFCC57CA,22,76.75,住家用,鋼筋混凝土造,84年12月8日,七層,五層
RPQOMLLLKIMFFCC57CA,22,9.12,共用部份,鋼筋混凝土造,84年12月8日,七層,
RPPOMLLLKIMFFCC47CA,7,77.39,見其他登記事項,鋼筋混凝土造,99年4月20日,九層,三層
RPPOMLLLKIMFFCC47CA,7,55.87,見其他登記事項,鋼筋混凝土造,99年4月20日,九層,
RPSNMLOKKIMFFCC87CA,24,88.00,住家用,鋼筋混凝土造,82年7月29日,五層,四層
RPSNMLOKKIMFFCC87CA,24,2.33,共用部份,鋼筋混凝土造,82年7月29日,五層,
RPPNMLQLKIMFFCC87CA,21,76.90,住家用,鋼筋混凝土造,85年11月7日,七層,二層
RPPNMLQLKIMFFCC87CA,21,4.26,共用部份,鋼筋混凝土造,85年11月7日,七層,
RPPNMLQLKIMFFCC87CA,21,4.88,共用部份,鋼筋混凝土造,85年11月7日,七層,
RPPNMLQLKIMFFCC87CA,21,.48,共用部份,鋼筋混凝土造,85年11月7日,七層,
RPWNMLSLKIMFFCC78CA,35,83.69,住家用,鋼筋混凝土造,72年4月15日,五層,三層
RPSNMLKLKIMFFBC47CA,22,35.77,住家用,鋼筋混凝土造,85年4月26日,十六層,十五層
RPSNMLKLKIMFFBC47CA,22,6.94,共用部份,鋼筋混凝土造,85年4月26日,十六層,
RPSNMLKLKIMFFBC47CA,22,4.15,共用部份,鋼筋混凝土造,85年4月26日,十六層,
RPUNMLMKKIMFFCC87CA,44,57.31,住家用,加強磚造,62年8月21日,三層,二層
RPTNMLLLKIMFFCC87DA,23,69.24,住家用,鋼筋混凝土造,84年2月28日,六層,五層
RPTNMLLLKIMFFCC87DA,23,10.95,共用部份,鋼筋混凝土造,84年2月28日,六層,
RPTNMLLLKIMFFCC87DA,23,11.70,共用部份,鋼筋混凝土造,84年2月28日,六層,
RPSNMLLLKIMFFCC77DA,38,87.75,住家用,鋼筋混凝土造,68年10月26日,四層,三層
RPWNMLKLKIMFFBC87CA,21,264.31,商業用,鋼筋混凝土造,86年5月3日,十層,二層
RPWNMLKLKIMFFBC87CA,21,19.78,共用部份,鋼筋混凝土造,86年5月3日,十層,
RPWNMLKLKIMFFBC87CA,21,50.69,共用部份,鋼筋混凝土造,86年5月3日,十層,
RPWNMLKLKIMFFBC87CA,21,51.08,共用部份,鋼筋混凝土造,86年5月3日,十層,
RPUNMLPLKIMFFBC18CA,20,65.45,住家用,鋼筋混凝土造,86年11月21日,十七層,十一層
RPUNMLPLKIMFFBC18CA,20,10.45,共用部份,鋼筋混凝土造,86年11月21日,十七層,
RPUNMLPLKIMFFBC18CA,20,5.60,共用部份,鋼筋混凝土造,86年11月21日,二十一層,
RPOOMLKKJHNFFCC07CA,36,53.91,商業用,鋼筋混凝土造,70年12月31日,五層,一層
RPOOMLKKJHNFFCC07CA,36,60.41,住家用,鋼筋混凝土造,70年12月31日,五層,二層
RPXNMLPLKIMFFCC58CA,2,425.56,見其他登記事項,鋼筋混凝土造,104年12月6日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPXNMLPLKIMFFCC58CA,2,17.87,見其他登記事項,鋼筋混凝土造,104年12月6日,四層,
RPXOMLPLKIMFFBC58CA,19,20.77,住家用,鋼筋混凝土造,88年1月22日,七層,三層
RPXOMLPLKIMFFBC58CA,19,4.25,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPXOMLPLKIMFFBC58CA,19,1.77,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPXOMLPLKIMFFBC58CA,19,.53,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPXOMLPLKIMFFBC58CA,19,.70,共用部份,鋼筋混凝土造,88年1月22日,七層,
