鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中西區,房地(土地+建物),臺南市中西區西門路二段91~120號,91.5,商,,,1061128,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,磚造,0300101,140.43,0,2,1,有,無,無,33000,235,,0.0,0,,RPSNMLLKKIMFFAD67CC
安平區,建物,臺南市安平區健康路三段331~360號,0.0,商,,,1061205,土地0建物1車位0,十七層,20,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060124,138.63,3,2,2,有,有,無,20000,144,,0.0,0,,RPVNMLLKKIMFFAD97CC
北區,建物,臺南市北區公園南路331~360號,0.0,住,,,1061203,土地0建物1車位0,十四層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840104,78.37,2,2,1,有,有,有,9000,115,,0.0,0,,RPXNMLLKKIMFFAD18CC
中西區,建物,臺南市中西區和真街61~90號,0.0,住,,,1061204,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0630508,44.46,0,0,0,無,無,無,10000,225,,0.0,0,,RPSOMLLKKIMFFAD77CC
南區,建物,臺南市南區永華路一段61~90號,150.9,商,,,1061206,土地0建物1車位0,二層,4,店面(店鋪),住商用,鋼筋混凝土構造,0651201,182.23,4,4,3,有,無,無,130000,713,,0.0,0,,RPQNMLLKKIMFFCD67CC
中西區,建物,臺南市中西區府前路一段90巷61~90號,0.0,商,,,1061204,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720406,55.78,3,1,1,有,無,無,6000,108,,0.0,0,,RPQNMLMKKIMFFAD57CC
永康區,土地,王新段451~480地號,0.0,農,,,1061124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,28000,0,,0.0,0,,RPRNMLMKKIMFFKD68CC
永康區,房地(土地+建物),臺南市永康區新行街31~60號,66.77,住,,,1061211,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0711204,95.62,4,2,3,有,無,無,18000,188,,0.0,0,,RPVNMLNKKIMFFKD56CC
永康區,房地(土地+建物),臺南市永康區大橋里中華路601~630號,193.0,住,,,1061101,土地1建物1車位0,全,5,透天厝,,鋼筋混凝土造,0781104,804.53,8,2,6,有,無,無,110000,137,,0.0,0,,RPROMLNKKIMFFKD88CC
永康區,房地(土地+建物),臺南市永康區南工街280巷1~30號,110.56,其他,,,1061127,土地1建物1車位0,見其他登記事項,2,公寓(5樓含以下無電梯),住家用,加強磚造,0641117,112.04,4,2,2,有,無,無,15500,138,,0.0,0,,RPSOMLNKKIMFFKD98CC
永康區,房地(土地+建物),臺南市永康區聖龍街31~60號,110.51,住,,,1061205,土地1建物1車位0,全,4,透天厝,見其他登記事項,見其他登記事項,1021030,234.29,5,2,5,有,無,有,25000,107,,0.0,0,,RPTOMLNKKIMFFKD09CC
永康區,土地,大灣段3481~3510地號,0.0,農,,,1061116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,0,,0.0,0,,RPUOMLNKKIMFFKD56CC
永康區,房地(土地+建物),臺南市永康區永大路三段391~420號,88.0,住,,,1061118,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0951227,257.1,4,2,4,有,無,有,28000,109,,0.0,0,,RPVOMLNKKIMFFKD66CC
新營區,房地(土地+建物),臺南市新營區大勇街19巷1弄1~30號,50.65,商,,,1061212,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0791220,121.94,2,1,3,有,無,有,8000,66,,0.0,0,,RPQNMLNKKIMFFDD97CC
新市區,土地,社內段31~60地號,0.0,,特定農業區,農牧用地,1061213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,0,,0.0,0,,RPRPMLNKKIMFFHD68CC
仁德區,建物,臺南市仁德區仁中二街61~90號,0.0,住,,,1061212,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1010622,224.62,4,2,4,有,無,無,29000,129,,0.0,0,1.合約書無填具土地租賃面積2.由所有權人提供出租資訊3.租整棟透天,RPRNMLNKKIMFFID58CC
安南區,建物,臺南市安南區北安路三段145巷69弄1~30號,0.0,住,,,1061212,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0921003,170.87,4,2,3,有,無,有,18000,105,,0.0,0,,RPPNMLNKKIMFFBD67CC
東區,房地(土地+建物),臺南市東區中華東路三段181~210號,300.0,商,,,1061122,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土構造,0760615,17.0,0,0,0,無,無,無,15000,882,,0.0,0,增建加蓋5F,RPTNMLNKKIMFFCD18CC
東區,建物,臺南市東區東寧路421~450號,0.0,商,,,1061212,土地0建物1車位0,三層,6,店面(店鋪),見其他登記事項,鋼筋混凝土構造,0790310,144.07,0,0,1,有,無,無,17000,118,,0.0,0,,RPUNMLNKKIMFFCD28CC
東區,房地(土地+建物),臺南市東區崇善路151~180號,90.0,住,,,1061116,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土構造,0960525,253.71,7,1,4,有,無,無,37000,146,,0.0,0,1樓為營業用，2-4樓為住家用。,RPXNMLNKKIMFFCD58CC
東區,房地(土地+建物),臺南市東區林森路一段153巷27弄1~30號,86.64,住,,,1061201,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0780328,123.76,4,2,3,有,無,有,26000,210,,0.0,0,,RPOOMLNKKIMFFCD77CC
東區,房地(土地+建物),臺南市東區慶東街31~60號,19.68,其他,,,1061125,土地2建物1車位0,地下一層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土構造,0800322,234.76,0,0,0,無,無,無,17000,72,,0.0,0,,RPWOMLNKKIMFFCD58CC
東區,房地(土地+建物),臺南市東區小東路241~270號,7.31,住,,,1061116,土地1建物1車位0,十層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0840106,107.12,2,2,2,有,無,有,11000,103,,0.0,0,,RPUQMLNKKIMFFCD58CC
東區,建物,臺南市東區中華東路二段181~210號,0.0,住,,,1061117,土地0建物1車位0,七層,20,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0841106,34.33,1,0,1,有,有,有,7500,218,,0.0,0,租金含管理費。,RPVOMLOKKIMFFCD58CC
永康區,土地,大灣段3481~3510地號,0.0,農,,,1061209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,10000,0,,0.0,0,,RPQRMLOKKIMFFKD56CC
永康區,土地,大灣段3481~3510地號,0.0,農,,,1061213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,10000,0,,0.0,0,,RPRRMLOKKIMFFKD66CC
鹽水區,房地(土地+建物),臺南市鹽水區三福路1~30號,161.0,商,,,1061214,土地2建物1車位0,見其他登記事項,2,店面(店鋪),住家用,磚造,,116.84,3,3,1,有,無,無,22000,188,,0.0,0,,RPWNMLPKKIMFFDD78CC
東區,房地(土地+建物)+車位,臺南市東區崇學路59巷1~30號,3.0,住,,,1061202,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0890115,96.22,3,2,2,有,有,有,18000,187,坡道平面,0.0,0,,RPTOMLPKKIMFFCD48CC
北區,建物,臺南市北區成功路68巷31~60號,0.0,商,,,1061213,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730702,91.84,2,1,2,有,無,有,6500,71,,0.0,0,,RPQNMLQKKIMFFAD97CC
新營區,建物,臺南市新營區樂利街121~150號,0.0,,,,1061124,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0831214,31.39,0,2,1,有,無,無,6000,191,,0.0,0,,RPPNMLQKKIMFFDD18CC
柳營區,房地(土地+建物),臺南市柳營區果毅後31~60號,219.0,,鄉村區,乙種建築用地,1061205,土地1建物1車位0,全,2,透天厝,住家用,見其他登記事項,0650701,96.61,7,3,2,有,無,有,7000,72,,0.0,0,,RPQNMLQKKIMFFDD28CC
