編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLOJKIMFFED97CA,73,30.87,住家用,木造,34年1月1日,一層,一層
RPSNMLLLJIMFFCD67CA,22,60.86,見其他登記事項,鋼筋混凝土造,84年12月14日,十層,十層
RPSNMLLLJIMFFCD67CA,22,39.42,共有部份,鋼筋混凝土造,84年12月14日,十層,
RPSNMLLLJIMFFCD67CA,22,11.00,共有部份,鋼筋混凝土造,84年12月14日,十層,
RPSNMLLLJIMFFCD67CA,22,60.86,見其他登記事項,鋼筋混凝土造,84年12月14日,十層,十層
RPSNMLLLJIMFFCD67CA,22,39.42,共有部份,鋼筋混凝土造,84年12月14日,十層,
RPSNMLLLJIMFFCD67CA,22,11.00,共有部份,鋼筋混凝土造,84年12月14日,十層,
RPQOMLOLJIMFFCD87CA,23,92.83,住家用,鋼筋混凝土造,84年3月7日,七層,二層
RPQOMLOLJIMFFCD87CA,23,40.43,共有部份,鋼筋混凝土造,84年3月7日,七層,
RPSNMLRLJIMFFCD28CA,11,62.30,住家用,見其他登記事項,95年11月22日,十三層,七層
RPSNMLRLJIMFFCD28CA,11,30.60,共有部份,見其他登記事項,95年11月22日,十三層,
RPSNMLRLJIMFFCD28CA,11,8.77,共有部份,見其他登記事項,95年11月22日,十三層,
RPSOMLKLJIMFFCD67CA,26,63.47,住家用,鋼筋混凝土造,81年1月25日,六層,五層
RPSOMLKLJIMFFCD67CA,26,6.51,共有部份,鋼筋混凝土造,81年1月25日,六層,
RPSOMLKLJIMFFCD67CA,26,9.67,共有部份,鋼筋混凝土造,81年1月25日,六層,
RPSOMLKLJIMFFCD67CA,26,8.05,共有部份,鋼筋混凝土造,81年1月25日,六層,
RPSOMLKLJIMFFCD67CA,26,5.14,商業用,鋼筋混凝土造,81年1月25日,六層,
RPSOMLKLJIMFFCD67CA,26,.54,共有部份,鋼筋混凝土造,81年1月25日,六層,
RPXNMLNKJIMFFGD68CA,23,167.39,住家用,鋼筋混凝土造,84年4月21日,三層,一層 二層 三層
RPQNMLOJKIMFFCD67CA,25,53.16,住家用,鋼筋混凝土構造,81年10月22日,七層,六層
RPQNMLOJKIMFFCD67CA,25,17.68,共有部分,鋼筋混凝土構造,81年10月22日,七層,
RPXNMLKMJIMFFCD18CA,28,14.90,住家用,鋼筋混凝土造,79年4月17日,五層,一層
RPXNMLKMJIMFFCD18CA,28,5.30,共有部份,鋼筋混凝土造,79年4月17日,五層,
RPXNMLKMJIMFFCD18CA,28,15.09,住家用,鋼筋混凝土造,79年4月17日,五層,一層
RPXNMLKMJIMFFCD18CA,28,4.71,共有部份,鋼筋混凝土造,79年4月17日,五層,
RPVNMLSJKIMFFCD58CA,1,55.29,見其他登記事項,鋼筋混凝土構造,105年12月1日,七層,六層
RPVNMLSJKIMFFCD58CA,1,57.22,見其他登記事項,鋼筋混凝土構造,105年12月1日,七層,
RPTNMLRJKIMFFCD28CA,10,27.84,住家用,鋼筋混凝土構造,97年2月29日,十四層,六層
RPTNMLRJKIMFFCD28CA,10,32.68,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPTNMLRJKIMFFCD28CA,10,9.09,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPXNMLSJKIMFFCD78CA,1,83.41,見其他登記事項,鋼筋混凝土構造,105年12月1日,七層,六層
RPXNMLSJKIMFFCD78CA,1,71.60,見其他登記事項,鋼筋混凝土構造,105年12月1日,七層,
RPWPMLOKJIMFFAD28CA,24,23.95,共有部份,鋼筋混凝土造,82年10月18日,七層,
RPWPMLOKJIMFFAD28CA,24,10.54,共有部份,鋼筋混凝土造,82年10月18日,七層,
