編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPORMLOKJIMFFAH08CA,14,.03,見其他登記事項,鋼筋混凝土造,92年6月23日,十層,一層
RPORMLOKJIMFFAH08CA,14,28.48,共有部份,鋼筋混凝土造,92年6月23日,十層,
RPVNMLSKJIMFFAH78CA,4,193.00,住家用,鋼筋混凝土造,106年8月24日,二十九層,十七層
RPVNMLSKJIMFFAH78CA,4,135.25,見其他登記事項,鋼筋混凝土造,106年8月24日,二十九層,
RPWNMLSKJIMFFAH88CA,4,156.87,住家用,鋼筋混凝土造,106年8月24日,二十九層,十七層
RPWNMLSKJIMFFAH88CA,4,117.02,見其他登記事項,鋼筋混凝土造,106年8月24日,二十九層,
SPSOMLSKJIMFFAH68CA,4,193.02,住家用,鋼筋混凝土造,106年8月24日,二十九層,二十四層
SPSOMLSKJIMFFAH68CA,4,135.25,見其他登記事項,鋼筋混凝土造,106年8月24日,二十九層,
RPSOMLSKJIMFFAH58CA,4,156.87,住家用,鋼筋混凝土造,106年8月24日,二十九層,二十四層
RPSOMLSKJIMFFAH58CA,4,117.02,見其他登記事項,鋼筋混凝土造,106年8月24日,二十九層,
RPQQMLPKJIMFFAH28CA,23,174.38,見其他登記事項,鋼筋混凝土造,83年11月8日,三層,一層 二層 三層 屋頂突出物 地下層
RPQQMLPKJIMFFAH28CA,23,22.82,共有部份,鋼筋混凝土造,83年11月8日,三層,
RPROMLQKJIMFFAH28CA,,56.15,住家用,鋼筋混凝土造,106年8月1日,十二層,三層
RPROMLQKJIMFFAH28CA,,66.09,見其他登記事項,鋼筋混凝土造,106年8月1日,十二層,
RPRNMLSLJIMFFAH48CA,4,101.60,住家用,鋼筋混凝土造,103年3月19日,十五層,一層
RPRNMLSLJIMFFAH48CA,4,18.52,見其他登記事項,鋼筋混凝土造,103年3月19日,十五層,
RPRNMLSLJIMFFAH48CA,4,61.95,見其他登記事項,鋼筋混凝土造,103年3月19日,十五層,
RPSQMLPKJIMFFAH48CA,15,100.84,住家用,鋼筋混凝土造,91年11月28日,八層,五層
RPSQMLPKJIMFFAH48CA,15,42.57,共有部份,鋼筋混凝土造,91年11月28日,八層,
