編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLPKJIMFFBK38CA,15,71.31,住家用,鋼筋混凝土造,91年5月22日,五層,二層
RPQNMLPKJIMFFBK38CA,15,16.64,共有部分,鋼筋混凝土造,91年5月22日,五層,
RPWNMLKMJIMFFBK68CA,1,94.10,住家用,鋼筋混凝土造,106年3月15日,五層,二層
RPWNMLKMJIMFFBK68CA,1,28.20,見其他登記事項,鋼筋混凝土造,106年3月15日,五層,
RPWNMLKMJIMFFBK68CA,1,10.17,見其他登記事項,鋼筋混凝土造,106年3月15日,五層,
RPXNMLKMJIMFFBK78CA,1,93.90,住家用,鋼筋混凝土造,106年3月15日,五層,二層
RPXNMLKMJIMFFBK78CA,1,28.12,見其他登記事項,鋼筋混凝土造,106年3月15日,五層,
RPXNMLKMJIMFFBK78CA,1,10.39,見其他登記事項,鋼筋混凝土造,106年3月15日,五層,
RPOOMLNKJIMFFFK48CA,20,25.20,住家用,鋼筋混凝土造,86年6月19日,八層,七層
RPOOMLNKJIMFFFK48CA,20,5.25,見其他登記事項,鋼筋混凝土造,86年6月19日,八層,
RPOOMLNKJIMFFFK48CA,20,2.46,見其他登記事項,鋼筋混凝土造,86年6月19日,八層,
RPOOMLNKJIMFFFK48CA,20,25.34,住家用,鋼筋混凝土造,86年6月19日,八層,八層
RPOOMLNKJIMFFFK48CA,20,5.31,見其他登記事項,鋼筋混凝土造,86年6月19日,八層,
RPOOMLNKJIMFFFK48CA,20,2.46,見其他登記事項,鋼筋混凝土造,86年6月19日,八層,
RPPOMLNKJIMFFFK58CA,33,90.52,住家用,加強磚造,73年9月24日,二層,一層 二層
RPXNMLOJKIMFFCK09CA,2,66.10,見其他登記事項,鋼筋混凝土造,105年2月26日,七層,三層
RPXNMLOJKIMFFCK09CA,2,1.63,見其他登記事項,鋼筋混凝土造,105年2月26日,二層,
RPXNMLOJKIMFFCK09CA,2,66.10,見其他登記事項,鋼筋混凝土造,105年2月26日,七層,三層
RPXNMLOJKIMFFCK09CA,2,8.86,見其他登記事項,鋼筋混凝土造,105年2月26日,七層,
RPXNMLOJKIMFFCK09CA,2,1.63,見其他登記事項,鋼筋混凝土造,105年2月26日,二層,
RPXNMLOJKIMFFCK09CA,2,8.86,見其他登記事項,鋼筋混凝土造,105年2月26日,七層,
RPVNMLOKJIMFFFK56CA,,27.11,見其他登記事項,鋼筋混凝土造,106年5月10日,七層,七層
RPVNMLOKJIMFFFK56CA,,4.25,見其他登記事項,鋼筋混凝土造,106年5月10日,七層,
RPVNMLOKJIMFFFK56CA,,15.19,見其他登記事項,鋼筋混凝土造,106年5月10日,七層,
RPPNMLOKJIMFFDK48DA,22,84.11,住家用,鋼筋混凝土造,84年11月8日,十六層,六層
RPPNMLOKJIMFFDK48DA,22,10.67,見其他登記事項,鋼筋混凝土造,84年11月8日,十六層,
RPPNMLOKJIMFFDK48DA,22,16.85,見其他登記事項,鋼筋混凝土造,84年11月8日,十六層,
RPPNMLOKJIMFFDK48DA,22,13.54,見其他登記事項,鋼筋混凝土造,84年11月8日,十六層,
RPTOMLQJKIMFFFK66CA,1,87.85,見其他登記事項,鋼筋混凝土造,106年2月3日,五層,二層
RPTOMLQJKIMFFFK66CA,1,15.72,見其他登記事項,鋼筋混凝土造,106年2月3日,五層,
RPPNMLQKJIMFFDK68DA,14,21.44,住家用,鋼筋混凝土造,92年3月31日,三層,二層
RPPNMLQKJIMFFDK68DA,14,7.14,見其他登記事項,鋼筋混凝土造,92年3月31日,三層,
RPPNMLPKJIMFFCK58EA,22,144.19,住家用,鋼筋混凝土造,84年10月24日,三層,一層 二層 三層
RPTNMLPJKIMFFDK88CA,1,92.90,住家用,鋼筋混凝土造,105年7月14日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLPJKIMFFDK88CA,1,92.90,住家用,鋼筋混凝土造,105年7月14日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLQKJIMFFFK76CA,30,198.01,住家用,加強磚造,76年4月23日,二層,一層 二層 騎樓
RPSNMLRKJIMFFFK56CA,1,201.88,住家用,鋼筋混凝土造,105年12月28日,四層,一層 二層 三層 四層
RPUNMLRKJIMFFFK76CA,1,203.85,住家用,鋼筋混凝土造,105年12月28日,四層,一層 二層 三層 四層
RPPNMLLLJIMFFFK38CA,29,1224.36,見其他登記事項,鋼筋混凝土造,77年12月19日,七層,地下層
RPPNMLLLJIMFFFK38CA,29,86.89,見其他登記事項,鋼筋混凝土造,77年12月19日,七層,
RPVNMLQJKIMFFDK56CA,35,200.70,住工用,加強磚造,71年10月29日,二層,一層 二層 騎樓
RPUNMLOKJIMFFFK09CA,26,71.49,住家用,鋼筋混凝土造,81年2月26日,一層,一層 屋頂突出物
RPROMLSJKIMFFDK09CA,1,124.67,見其他登記事項,鋼筋混凝土造,106年3月28日,八層,一層
RPROMLSJKIMFFDK09CA,1,82.73,共有部分,鋼筋混凝土造,106年3月28日,八層,
RPWNMLRKJIMFFFK96CA,1,203.43,住家用,鋼筋混凝土造,105年12月14日,四層,一層 二層 三層 四層
RPRNMLOKJIMFFFK78CA,32,124.73,住家用,加強磚造,75年2月5日,二層,一層 二層 夾層
RPQNMLPKJIMFFDK58CA,24,79.92,住家用,鋼筋混凝土造,83年1月6日,六層,四層
RPQNMLPKJIMFFDK58CA,24,.66,見其他登記事項,鋼筋混凝土造,83年1月6日,,
RPQNMLPKJIMFFDK58CA,24,.80,見其他登記事項,鋼筋混凝土造,83年1月6日,,
RPQNMLPKJIMFFDK58CA,24,14.96,見其他登記事項,鋼筋混凝土造,83年1月6日,,
RPQNMLPKJIMFFDK58CA,24,19.54,見其他登記事項,鋼筋混凝土造,83年1月6日,,
RPQOMLOLJIMFFDK68CA,4,233.52,見其他登記事項,鋼筋混凝土造,102年11月4日,三層,一層 二層 三層 地下一層 見其他登記事項
RPQOMLOLJIMFFDK68CA,4,18.71,共有部分,鋼筋混凝土造,102年11月4日,三層,
RPQNMLKLJIMFFBK97CA,21,19.37,住家用,鋼筋混凝土造,85年5月20日,五層,四層
RPQNMLKLJIMFFBK97CA,21,6.30,見其他登記事項,鋼筋混凝土造,85年5月20日,五層,
RPTNMLRLJIMFFBK98CA,10,24.94,住家用,鋼筋混凝土造,96年7月16日,十層,五層
RPTNMLRLJIMFFBK98CA,10,12.39,共有部分,鋼筋混凝土造,96年7月16日,十層,
RPPNMLQKJIMFFAK28CA,22,338.72,農舍,鋼筋混凝土造,85年1月23日,二層,一層 二層
RPVNMLOKJIMFFDK98CA,2,228.06,見其他登記事項,鋼筋混凝土造,104年12月4日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLOKJIMFFDK98CA,2,.43,共有部分,鋼筋混凝土造,104年12月4日,一層,
RPPNMLRKJIMFFBK48CA,36,112.44,住家用,加強磚造,70年3月31日,二層,一層 二層 見其他登記事項
RPUNMLQJKIMFFBK88CA,21,24.80,見其他登記事項,鋼筋混凝土造,86年2月20日,十二層,
RPUNMLQJKIMFFBK88CA,21,98.34,住家用,鋼筋混凝土造,86年2月20日,十二層,十一層
RPUNMLQJKIMFFBK88CA,21,21.60,見其他登記事項,鋼筋混凝土造,86年2月20日,十二層,
RPUNMLQJKIMFFBK88CA,21,79.27,住家用,鋼筋混凝土造,86年2月20日,十二層,十一層
RPRNMLPKJIMFFDK68CA,7,98.03,住商用,鋼筋混凝土造,99年6月7日,三層,一層 二層 三層 騎樓 見其他登記事項
RPRNMLPKJIMFFDK68CA,7,98.03,住商用,鋼筋混凝土造,99年6月7日,三層,一層 二層 三層 騎樓 見其他登記事項
RPWNMLOJKIMFFBK88CA,36,207.08,住商用,鋼筋混凝土造,70年8月10日,二層,一層 二層 見其他登記事項
RPQNMLQLJIMFFFK98CA,24,139.21,住家用,鋼筋混凝土造,83年3月23日,八層,七層 八層
RPQNMLQLJIMFFFK98CA,24,56.40,見其他登記事項,鋼筋混凝土造,83年3月23日,八層,
