編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTQMLMLJHNFFBJ68CA,14,.14,見其他登記事項,鋼筋混凝土造,92年8月27日,十層,
RPTQMLMLJHNFFBJ68CA,14,.00,共用部分,鋼筋混凝土造,92年8月27日,十層,
RPTQMLMLJHNFFBJ68CA,14,26.72,共用部分,鋼筋混凝土造,92年8月27日,十層,
RPTQMLMLJHNFFBJ68CA,14,88.74,住家用,鋼筋混凝土造,92年8月27日,十層,三層
RPWOMLMKJHNFFBJ68CA,2,95.08,住家用,鋼筋混凝土造,104年10月7日,十三層,三層
RPTQMLMLJHNFFBJ68CA,14,14.57,共用部分,鋼筋混凝土造,92年8月27日,十層,
RPWOMLMKJHNFFBJ68CA,2,48.41,見其他登記事項,鋼筋混凝土造,104年10月7日,十三層,
RPTQMLMLJHNFFBJ68CA,14,20.04,共用部分,鋼筋混凝土造,92年8月27日,十層,
RPWOMLMKJHNFFBJ68CA,2,21.47,見其他登記事項,鋼筋混凝土造,104年10月7日,十三層,
RPWQMLQKJHNFFBJ66CA,1,90.91,住家用,鋼筋混凝土造,105年7月29日,十四層,二層
RPWQMLQKJHNFFBJ66CA,1,91.36,見其他登記事項,鋼筋混凝土造,105年7月29日,十四層,
RPOOMLSKJHNFFCJ58CA,21,101.25,住家用,鋼筋混凝土造,85年12月24日,十一層,七層
RPOOMLSKJHNFFCJ58CA,21,14.84,共有部份,鋼筋混凝土造,85年12月24日,十二層,
RPOOMLSKJHNFFCJ58CA,21,6.42,共有部份,鋼筋混凝土造,85年12月24日,十二層,
RPOOMLSKJHNFFCJ58CA,21,8.04,共有部份,鋼筋混凝土造,85年12月24日,十二層,
RPOOMLSKJHNFFCJ58CA,21,9.11,共有部份,鋼筋混凝土造,85年12月24日,十一層,
RPQNMLMKJHNFFCJ08CA,23,280.04,住家用,鋼筋混凝土造,84年1月17日,五層,三層 四層 一層 二層 五層
RPPNMLMLJHNFFCJ08CA,23,111.81,住家用,鋼筋混凝土造,83年7月30日,六層,五層
RPPNMLMLJHNFFCJ08CA,23,29.91,共有部份,鋼筋混凝土造,83年7月30日,六層,
RPOOMLPLJHNFFCJ38CA,9,56.32,共有部份,鋼筋混凝土造,97年12月5日,十三層,
RPOOMLPLJHNFFCJ38CA,9,.12,見其他登記事項,鋼筋混凝土造,97年12月5日,十三層,
RPOOMLPLJHNFFCJ38CA,9,147.31,住家用,鋼筋混凝土造,97年12月5日,十三層,八層
RPOOMLPLJHNFFCJ38CA,9,29.84,共有部份,鋼筋混凝土造,97年12月5日,十三層,
RPOOMLPLJHNFFCJ38CA,9,26.59,共有部份,鋼筋混凝土造,97年12月5日,十三層,
RPTNMLRKJHNFFCJ88CA,,64.64,住家用,鋼筋混凝土造,,三層,三層
RPXPMLQKJHNFFBJ66CA,1,138.96,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,一層
RPXPMLQKJHNFFBJ66CA,1,1014.14,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,
RPXPMLQKJHNFFBJ66CA,1,103.10,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,二層
RPXPMLQKJHNFFBJ66CA,1,40.54,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,
RPXPMLQKJHNFFBJ66CA,1,25.26,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,三層
RPXPMLQKJHNFFBJ66CA,1,25.48,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,
RPXPMLQKJHNFFBJ66CA,1,24.71,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,三層
RPXPMLQKJHNFFBJ66CA,1,25.03,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,
RPXPMLQKJHNFFBJ66CA,1,24.71,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,三層
RPXPMLQKJHNFFBJ66CA,1,25.03,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,
RPXPMLQKJHNFFBJ66CA,1,24.71,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,三層
RPXPMLQKJHNFFBJ66CA,1,25.03,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,
RPXPMLQKJHNFFBJ66CA,1,24.71,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,三層
RPXPMLQKJHNFFBJ66CA,1,25.03,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,
RPXPMLQKJHNFFBJ66CA,1,25.34,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,三層
RPXPMLQKJHNFFBJ66CA,1,25.70,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,
RPXPMLQKJHNFFBJ66CA,1,24.89,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,三層
RPXPMLQKJHNFFBJ66CA,1,25.25,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,
RPXPMLQKJHNFFBJ66CA,1,24.70,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,三層
RPXPMLQKJHNFFBJ66CA,1,25.03,見其他登記事項,鋼筋混凝土造,106年1月26日,七層,
