編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPROMLMKJHNFFAE57CA,33,122.28,,鋼筋混凝土造,73年12月29日,五層,四層
RPXNMLQKJHNFFAE48CA,22,80.10,住家用,鋼筋混凝土造,84年11月6日,十七層,十三層
RPXNMLQKJHNFFAE48CA,22,28.11,見使用執照,鋼筋混凝土造,84年11月6日,十七層,
RPXNMLPKJHNFFAE38CA,9,43.11,住家用,鋼筋混凝土造,98年3月25日,十五層,十一層
RPXNMLPKJHNFFAE38CA,9,34.91,共有部分,鋼筋混凝土造,98年3月25日,十五層,
RPTNMLTKJHNFFAE38CA,10,61.61,住家用,鋼筋混凝土造,97年4月25日,十五層,十二層
RPTNMLTKJHNFFAE38CA,10,37.40,共有部分,鋼筋混凝土造,97年4月25日,十五層,
RPSOMLPJKHNFFAE97CA,28,24.17,住家用,鋼筋混凝土造,79年5月17日,七層,七層
RPSOMLPJKHNFFAE97CA,28,10.48,住商用,鋼筋混凝土造,79年5月17日,七層,
RPRNMLQJKHNFFAE87CA,3,232.87,住家用,鋼筋混凝土造,103年12月12日,二十九層,十八層
RPRNMLQJKHNFFAE87CA,3,146.30,見其它登記事項,鋼筋混凝土造,103年12月12日,二十九層,
RPQNMLMLJHNFFAE47CA,1,165.52,見其它登記事項,見其它登記事項,105年8月26日,二十九層,十一層
RPQNMLMLJHNFFAE47CA,1,104.04,見其它登記事項,見其它登記事項,105年8月26日,二十九層,
RPXNMLPJKHNFFAE38CA,3,155.32,住家用,鋼骨鋼筋混凝土造,104年6月11日,二十五層,三層
RPXNMLPJKHNFFAE38CA,3,133.33,見其它登記事項,鋼骨鋼筋混凝土造,104年6月11日,二十五層,
RPRNMLSKJHNFFAE08CA,22,88.54,住家用,鋼筋混凝土造,84年7月7日,二十七層,十五層
RPRNMLSKJHNFFAE08CA,22,34.62,見使用執照,鋼筋混凝土造,84年7月7日,二十七層,
RPUNMLTLJHNFFAE58CA,37,72.21,,鋼筋混凝土造,69年8月20日,十二層,八層
RPUNMLTLJHNFFAE58CA,37,16.80,,鋼筋混凝土造,69年8月20日,十二層,
RPWPMLRKJHNFFBE78CA,49,75.87,,加強磚造,57年7月20日,二層,一層 二層
RPUOMLOLJHNFFBE28CA,,44.30,見其他登記事項,鋼筋混凝土造,106年11月10日,十五層,七層
RPUOMLOLJHNFFBE28CA,,23.88,共有部分,鋼筋混凝土造,106年11月10日,十五層,
RPXNMLRKJHNFFBE68CA,26,24.25,住家用,鋼筋混凝土造,80年11月26日,七層,六層
RPXNMLRKJHNFFBE68CA,26,12.24,見使用執照,鋼筋混凝土造,80年11月26日,七層,
RPWNMLPKJHNFFBE38CA,11,26.44,住家用,鋼筋混凝土造,96年5月15日,十五層,二層
RPWNMLPKJHNFFBE38CA,,11.06,共有部分,鋼筋混凝土造,,十五層,
RPXOMLOLJHNFFBE58CA,,75.94,見其他登記事項,鋼筋混凝土造,106年11月10日,十五層,八層
RPXOMLOLJHNFFBE58CA,,46.80,共有部分,鋼筋混凝土造,106年11月10日,十五層,
