編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUQMLPKJHNFFAD28CA,9,57.06,見其他登記事項,鋼筋混凝土造,97年12月19日,十四層,三層
RPUQMLPKJHNFFAD28CA,9,10.63,共有部分,鋼筋混凝土造,97年12月19日,十四層,
RPUQMLPKJHNFFAD28CA,9,10.80,共有部分,鋼筋混凝土造,97年12月19日,十四層,
RPTOMLPKJHNFFAD97CA,28,27.05,住家用,鋼筋混凝土造,78年8月3日,十層,六層
RPTOMLPKJHNFFAD97CA,28,4.17,共有部分,鋼筋混凝土造,78年8月3日,十層,
RPTOMLPKJHNFFAD97CA,28,.58,共有部分,鋼筋混凝土造,78年8月3日,十層,
RPOOMLRKJHNFFAD67CA,9,53.66,見其他登記事項,鋼筋混凝土造,97年12月19日,十四層,八層
RPOOMLRKJHNFFAD67CA,9,21.59,共有部分,鋼筋混凝土造,97年12月19日,十四層,
RPOOMLRKJHNFFAD67CA,9,9.79,共有部分,鋼筋混凝土造,97年12月19日,十四層,
RPUQMLMLJHNFFAD08CA,10,237.29,見其他登記事項,鋼筋混凝土造,96年9月21日,十九層,十二層
RPUQMLMLJHNFFAD08CA,10,97.61,共有部分,鋼筋混凝土造,96年9月21日,十九層,
RPUQMLMLJHNFFAD08CA,10,36.75,共有部分,鋼筋混凝土造,96年9月21日,十九層,
RPPOMLMKJHNFFAD27CA,21,43.04,住家用,鋼筋混凝土造,86年1月27日,二十層,十三層
RPPOMLMKJHNFFAD27CA,21,8.71,共有部分,鋼筋混凝土造,86年1月27日,二十層,
RPPOMLMKJHNFFAD27CA,21,3.80,共有部分,鋼筋混凝土造,86年1月27日,二十層,
RPPOMLMKJHNFFAD27CA,21,6.58,共有部分,鋼筋混凝土造,86年1月27日,二十層,
RPVNMLPLJHNFFAD18CA,2,347.58,見其他登記事項,見其他登記事項,104年8月19日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPVNMLLKJHNFFBD77CA,5,172.70,見其他登記事項,鋼筋混凝土造,101年10月15日,三層,一層 二層 三層 屋頂突出物
RPVNMLLKJHNFFBD77CA,5,.25,見其他登記事項,鋼筋混凝土造,101年10月15日,一層,
RPTOMLKMJHNFFAD67CA,,11.47,見其他登記事項,見其他登記事項,106年6月28日,二十四層,
RPTOMLKMJHNFFAD67CA,,.06,見其他登記事項,見其他登記事項,106年6月28日,二十四層,
RPTOMLKMJHNFFAD67CA,,188.97,見其他登記事項,見其他登記事項,106年6月28日,二十四層,
RPTOMLKMJHNFFAD67CA,,267.24,見其他登記事項,見其他登記事項,106年6月28日,二十四層,十四層
RPWNMLTKJHNFFBD68CA,37,106.12,住家用,加強磚造,70年1月3日,二層,一層 二層
RPXOMLLKJHNFFCD18CA,27,12.48,停車空間,鋼筋混凝土構造,80年4月25日,六層,地下層
RPXOMLLKJHNFFCD18CA,27,.00,共有部分,鋼筋混凝土構造,80年4月25日,六層,
RPUNMLQKJHNFFAD08CA,12,212.68,見其他登記事項,見其他登記事項,94年12月15日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLLKJHNFFBD67CA,2,150.36,見其他登記事項,鋼筋混凝土造,104年11月13日,三層,一層 二層 三層 屋頂突出物
RPUOMLTLJHNFFBD68CA,,219.93,見其他登記事項,鋼筋混凝土造,106年7月7日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLOJKHNFFAD87CA,36,67.70,住家用,鋼筋混凝土造,70年12月16日,七層,六層
RPUNMLOJKHNFFAD87CA,37,9.30,共有部分,鋼筋混凝土造,69年12月16日,七層,
RPUNMLOJKHNFFAD87CA,36,3.58,共有部分,鋼筋混凝土造,70年12月16日,七層,
RPQNMLQKJHNFFAD67CA,11,200.18,住家用,見其他登記事項,95年7月12日,四層,一層 二層 三層 四層
RPRNMLPLJHNFFCD97CA,4,180.78,見其他登記事項,鋼筋混凝土構造,102年12月17日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLPLJHNFFCD97CA,4,.03,見其他登記事項,鋼筋混凝土構造,102年12月17日,一層,
RPTNMLNJKHNFFCD87CA,,62.13,見其他登記事項,鋼筋混凝土構造,106年11月8日,十層,三層
RPTNMLNJKHNFFCD87CA,,47.19,見其他登記事項,鋼筋混凝土構造,106年11月8日,十層,
RPSNMLNJKHNFFCD77CA,,63.18,見其他登記事項,鋼筋混凝土構造,106年11月8日,十層,四層
RPSNMLNJKHNFFCD77CA,,27.76,見其他登記事項,鋼筋混凝土構造,106年11月8日,十層,
RPUOMLMJKHNFFCD97CA,33,21.48,共有部分,鋼筋混凝土構造,74年4月27日,七層,
RPUOMLMJKHNFFCD97CA,33,72.13,住家用,鋼筋混凝土構造,74年4月27日,七層,六層
