編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPROMLOJKIMFFAB47CA,21,27.05,見其他登記事項,鋼筋混凝土造,85年8月29日,十四層,三層
RPROMLOJKIMFFAB47CA,21,13.82,見其他登記事項,鋼筋混凝土造,85年8月29日,十四層,
RPPNMLPJKIMFFAB27CA,23,38.54,見其他登記事項,鋼筋混凝土造,83年5月26日,十三層,九層
RPPNMLPJKIMFFAB27CA,23,8.22,見其他登記事項,鋼筋混凝土造,83年5月26日,十三層,
RPPOMLQJKIMFFAB47CA,40,56.10,商業用,鋼筋混凝土造,66年12月28日,八層,四層
RPPOMLQJKIMFFAB47CA,40,40.32,見其他登記事項,鋼筋混凝土造,66年12月28日,八層,四層
RPOQMLQJKIMFFAB57CA,49,84.69,住家用,見其他登記事項,57年10月30日,二層,一層 二層
RPXNMLRJKIMFFAB28CA,10,168.60,見其他登記事項,鋼筋混凝土造,96年9月28日,四層,一層 二層 三層 四層
RPWOMLRJKIMFFAB28CA,19,194.27,見其他登記事項,鋼筋混凝土造,87年9月17日,五層,一層 二層 三層 四層 五層
RPQPMLQJKIMFFAB67CA,24,86.21,住家用,鋼筋混凝土造,82年5月13日,十二層,三層
RPQPMLQJKIMFFAB67CA,24,29.06,見其他登記事項,鋼筋混凝土造,82年5月13日,十二層,
RPQPMLQJKIMFFAB67CA,24,16.09,共有部份,鋼筋混凝土造,82年5月13日,十二層,
RPQPMLQJKIMFFAB67CA,24,.22,商業用,鋼筋混凝土造,82年5月13日,十二層,地下一層
RPQPMLQJKIMFFAB67CA,24,.22,商業用,鋼筋混凝土造,82年5月13日,十二層,地下二層
RPSPMLQJKIMFFAB87CA,21,24.58,見其他登記事項,鋼筋混凝土造,85年7月3日,七層,六層
RPSPMLQJKIMFFAB87CA,21,12.84,共有部份,鋼筋混凝土造,85年7月3日,七層,
RPQPMLPJKIMFFAB57CA,30,22.14,商業用,鋼筋混凝土造,76年12月16日,十二層,一層
RPQPMLPJKIMFFAB57CA,30,13.92,見其他登記事項,鋼筋混凝土造,76年12月16日,十二層,
RPXPMLSJKIMFFAB58CA,1,118.56,見其他登記事項,鋼筋混凝土造,106年9月22日,十五層,十二層
RPXPMLSJKIMFFAB58CA,1,106.42,見其他登記事項,鋼筋混凝土造,106年9月22日,十五層,
RPOQMLSJKIMFFAB77CA,1,93.86,見其他登記事項,鋼筋混凝土造,106年9月22日,十五層,五層
RPOQMLSJKIMFFAB77CA,1,69.44,見其他登記事項,鋼筋混凝土造,106年9月22日,十五層,
RPPNMLPLKIMFFAB47CA,30,147.33,住家用,加強磚造,76年8月19日,二層,一層 二層 夾層
RPUOMLNKKIMFFAB77CA,30,76.02,住商用,鋼筋混凝土造,76年9月23日,二層,一層 二層
RPPQMLSJKIMFFAB87CA,1,84.19,見其他登記事項,鋼筋混凝土造,106年9月22日,十五層,三層
RPPQMLSJKIMFFAB87CA,1,64.91,見其他登記事項,鋼筋混凝土造,106年9月22日,十五層,
RPTPMLPKKIMFFAB97CA,25,96.06,見其他登記事項,鋼筋混凝土造,82年2月26日,五層,四層
RPPOMLRLKIMFFAB77CA,68,245.96,住商用,加強磚造,38年11月3日,三層,一層 二層 三層 騎樓
RPPOMLRLKIMFFAB77CA,,26.03,商業用,木造,,一層,一層
RPQQMLSJKIMFFAB97CA,1,95.20,見其他登記事項,鋼筋混凝土造,106年9月22日,十五層,二層
RPQQMLSJKIMFFAB97CA,1,69.98,見其他登記事項,鋼筋混凝土造,106年9月22日,十五層,
RPQQMLOJKIMFFBB67CA,27,22.63,住家用,鋼筋混凝土造,79年8月8日,七層,七層
RPQQMLOJKIMFFBB67CA,27,11.09,共有部份,鋼筋混凝土造,79年8月8日,七層,
RPVNMLOJKIMFFBB87CA,2,182.00,見其他登記事項,鋼筋混凝土造,104年11月5日,二十四層,五層
RPVNMLOJKIMFFBB87CA,2,75.38,見其他登記事項,鋼筋混凝土造,104年11月5日,二十四層,
RPVNMLOJKIMFFBB87CA,2,34.09,見其他登記事項,鋼筋混凝土造,104年11月5日,二十四層,
RPWOMLOJKIMFFBB08CA,33,106.59,住家用,加強磚造,73年6月16日,二層,一層 二層 夾層
RPQPMLTJKIMFFBB08CA,3,211.52,見其他登記事項,鋼筋混凝土造,103年10月8日,四層,一層 二層 三層 四層 見其他登記事項
RPSPMLOJKIMFFBB77CA,3,72.51,見其他登記事項,鋼筋混凝土造,103年10月6日,十四層,三層
RPSPMLOJKIMFFBB77CA,3,.48,見其他登記事項,鋼筋混凝土造,103年10月6日,十四層,一層
RPSPMLOJKIMFFBB77CA,3,.15,見其他登記事項,鋼筋混凝土造,103年10月6日,十四層,
RPSPMLOJKIMFFBB77CA,3,68.87,見其他登記事項,鋼筋混凝土造,103年10月6日,十四層,
RPVRMLOJKIMFFBB28CA,7,520.42,見其他登記事項,鋼筋混凝土造,99年10月12日,四層,一層 二層 三層 四層
RPOQMLPJKIMFFBB57CA,21,103.17,住家用,鋼筋混凝土造,86年4月16日,二十四層,二十一層
RPOQMLPJKIMFFBB57CA,21,34.90,共有部份,鋼筋混凝土造,86年4月16日,二十四層,
RPOQMLPJKIMFFBB57CA,21,14.03,共有部份,鋼筋混凝土造,86年4月16日,二十四層,
RPTNMLKKKIMFFBB37CA,21,68.24,見其他登記事項,鋼筋混凝土造,85年6月18日,九層,七層
RPTNMLKKKIMFFBB37CA,21,17.91,共有部份,鋼筋混凝土造,85年6月18日,九層,
RPWNMLOJKIMFFBB97CA,23,94.11,住家用,鋼筋混凝土造,83年8月24日,十七層,十四層
RPWNMLOJKIMFFBB97CA,23,42.64,共有部份,鋼筋混凝土造,83年8月24日,十七層,
RPWQMLRJKIMFFBB58CA,1,102.02,見其他登記事項,鋼筋混凝土造,105年6月2日,十四層,十三層
RPWQMLRJKIMFFBB58CA,1,47.27,見其他登記事項,鋼筋混凝土造,105年6月2日,十四層,
RPWQMLRJKIMFFBB58CA,1,25.35,見其他登記事項,鋼筋混凝土造,105年6月2日,十四層,
RPRNMLNKKIMFFBB47CA,2,68.57,見其他登記事項,鋼筋混凝土造,104年10月8日,十一層,四層
RPRNMLNKKIMFFBB47CA,2,20.59,見其他登記事項,鋼筋混凝土造,104年10月8日,十一層,
RPRNMLNKKIMFFBB47CA,2,45.61,見其他登記事項,鋼筋混凝土造,104年10月8日,十一層,
RPVRMLPJKIMFFBB38CA,3,71.74,見其他登記事項,鋼筋混凝土造,104年4月16日,十四層,十三層
RPVRMLPJKIMFFBB38CA,3,36.61,見其他登記事項,鋼筋混凝土造,104年4月16日,十四層,
RPVRMLPJKIMFFBB38CA,3,15.96,見其他登記事項,鋼筋混凝土造,104年4月16日,十四層,
RPOOMLMKKIMFFBB17CA,2,87.85,見其他登記事項,鋼筋混凝土造,104年10月16日,十五層,六層
RPOOMLMKKIMFFBB17CA,2,44.93,見其他登記事項,鋼筋混凝土造,104年10月16日,十五層,
RPOOMLMKKIMFFBB17CA,2,18.33,見其他登記事項,鋼筋混凝土造,104年10月16日,十五層,
RPROMLNKKIMFFBB57CA,12,47.39,住家用,鋼筋混凝土造,94年12月8日,十八層,三層
RPROMLNKKIMFFBB57CA,12,19.00,共有部份,鋼筋混凝土造,94年12月8日,十八層,
RPWOMLNKKIMFFBB08CA,22,21.52,住家用,鋼筋混凝土造,84年11月24日,二十四層,六層
RPWOMLNKKIMFFBB08CA,22,13.76,見其他登記事項,鋼筋混凝土造,84年11月24日,二十四層,
RPUQMLPLKIMFFBB38CA,39,84.95,住家用,鋼筋混凝土造,67年12月14日,五層,二層
RPOQMLSKKIMFFBB97CA,18,85.21,見其他登記事項,鋼筋混凝土造,89年3月2日,十四層,十一層
RPOQMLSKKIMFFBB97CA,18,10.31,共有部份,鋼筋混凝土造,89年3月2日,十四層,
RPOQMLSKKIMFFBB97CA,18,18.13,共有部份,鋼筋混凝土造,89年3月2日,十四層,
RPXPMLNKKIMFFBB28CA,38,76.28,住家用,鋼筋混凝土造,69年1月30日,七層,四層
RPXPMLNKKIMFFBB28CA,38,8.87,共有部份,鋼筋混凝土造,69年1月30日,七層,
RPPPMLPLKIMFFBB77CA,43,155.00,商業用,鋼筋混凝土加強磚造,64年2月6日,三層,一層 二層 三層 騎樓 地下層
RPWOMLOJKIMFFCB18CA,20,272.39,見其他登記事項,鋼筋混凝土造,87年3月23日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPWOMLOJKIMFFCB18CA,20,71.64,共有部分,鋼筋混凝土造,87年3月23日,五層,
RPPSMLQLKIMFFBB18CA,22,89.63,住家用,鋼筋混凝土造,84年6月9日,十四層,十二層
RPPSMLQLKIMFFBB18CA,22,18.76,共有部份,鋼筋混凝土造,84年6月9日,十四層,
RPPSMLQLKIMFFBB18CA,22,.00,共有部份,鋼筋混凝土造,84年6月9日,十四層,
RPQOMLPLKIMFFBB77CA,22,71.71,住家用,鋼筋混凝土造,84年8月7日,十四層,九層
RPQOMLPLKIMFFBB77CA,22,22.27,共有部份,鋼筋混凝土造,84年8月7日,十四層,
RPSNMLSKKIMFFBB08CA,2,95.70,見其他登記事項,鋼筋混凝土造,104年8月13日,十四層,十二層
RPSNMLSKKIMFFBB08CA,2,71.62,見其他登記事項,鋼筋混凝土造,104年8月13日,十五層,
RPWQMLOJKIMFFCB38CA,2,237.57,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,二十四層
RPWQMLOJKIMFFCB38CA,2,60.75,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPWQMLOJKIMFFCB38CA,2,108.36,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPUPMLTKKIMFFBB58CA,1,87.04,見其他登記事項,鋼筋混凝土造,105年8月12日,十三層,四層
RPUPMLTKKIMFFBB58CA,1,57.64,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,
RPUPMLTKKIMFFBB58CA,1,15.90,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,
RPWNMLPJKIMFFCB18CA,21,82.49,見其他登記事項,鋼筋混凝土造,85年9月23日,十二層,十層
RPWNMLPJKIMFFCB18CA,21,49.80,共有部分,鋼筋混凝土造,85年9月23日,十二層,
RPXNMLRJKIMFFCB48CA,22,86.41,住家用,鋼筋混凝土造,84年5月25日,十二層,十二層
RPXNMLRJKIMFFCB48CA,22,40.54,共有部分,鋼筋混凝土造,84年5月25日,十二層,
RPWOMLQJKIMFFCB38CA,1,164.26,見其他登記事項,鋼筋混凝土造,106年1月16日,二十八層,七層
RPWOMLQJKIMFFCB38CA,1,111.54,見其他登記事項,鋼筋混凝土造,106年1月16日,二十八層,
RPUOMLQJKIMFFCB18CA,,235.94,見其他登記事項,鋼筋混凝土造,106年3月21日,二十八層,三層
RPUOMLQJKIMFFCB18CA,,190.72,見其他登記事項,鋼筋混凝土造,106年3月21日,二十八層,
SPOPMLLKKIMFFCB37CA,24,2.48,共有部分,鋼筋混凝土造,83年4月25日,十三層,
RPOPMLLKKIMFFCB27CA,24,2.48,共有部分,鋼筋混凝土造,83年4月25日,十三層,
RPTPMLRJKIMFFCB28CA,24,94.51,住家用,鋼筋混凝土造,83年4月25日,十三層,九層
RPTPMLRJKIMFFCB28CA,24,32.29,共有部分,鋼筋混凝土造,83年4月25日,十三層,
RPXNMLLKKIMFFCB97CA,2,101.85,見其他登記事項,鋼筋混凝土造,104年5月18日,十七層,十四層
RPXNMLLKKIMFFCB97CA,2,83.51,見其他登記事項,鋼筋混凝土造,104年5月18日,十七層,
RPPNMLSJKIMFFCB77CA,23,83.51,住家用,鋼筋混凝土造,83年8月25日,十五層,三層
RPPNMLSJKIMFFCB77CA,23,24.49,共有部分,鋼筋混凝土造,83年8月25日,十五層,
RPPNMLSJKIMFFCB77CA,23,.11,共有部分,鋼筋混凝土造,83年8月25日,十五層,
RPPNMLSJKIMFFCB77CA,23,8.15,住家用,鋼筋混凝土造,83年8月25日,十五層,地下二層
RPUSMLNKKIMFFCB38CA,24,172.64,商業用,鋼筋混凝土造,83年3月15日,十四層,一層 騎樓
RPUSMLNKKIMFFCB38CA,24,47.50,共有部分,鋼筋混凝土造,83年3月15日,十四層,
RPSNMLTJKIMFFCB18CA,12,57.43,住家用,鋼筋混凝土造,94年10月18日,十四層,七層
RPSNMLTJKIMFFCB18CA,12,47.85,共有部分,鋼筋混凝土造,94年10月18日,十四層,
RPUNMLSJKIMFFCB28CA,,82.13,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,二十五層
RPUNMLSJKIMFFCB28CA,,27.82,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,
RPUNMLSJKIMFFCB28CA,,48.60,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,
RPVNMLSJKIMFFCB38CA,,81.70,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,十九層
RPVNMLSJKIMFFCB38CA,,27.68,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,
RPVNMLSJKIMFFCB38CA,,37.11,見其他登記事項,鋼骨鋼筋混凝土造,106年5月24日,二十七層,
RPQNMLPLKIMFFCB77CA,29,103.73,住家用,鋼筋混凝土造,77年7月13日,五層,五層
RPQNMLPLKIMFFCB77CA,29,10.66,共有部分,鋼筋混凝土造,77年7月13日,五層,
RPTPMLQLKIMFFCB38CA,25,96.27,住家用,鋼筋混凝土造,81年12月5日,十二層,八層
