編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPOMLRJKIMFFAE87CA,13,81.66,住家用,鋼筋混凝土造,93年11月26日,十四層,四層
RPPOMLRJKIMFFAE87CA,13,44.04,共有部分,鋼筋混凝土造,93年11月26日,十四層,
RPQOMLNKKIMFFAE67CA,49,70.03,住家用,加強磚造,57年8月29日,二層,一層 二層
RPWNMLMKKIMFFAE08CA,7,140.29,住家用,鋼筋混凝土造,100年1月20日,十九層,二層
RPWNMLMKKIMFFAE08CA,7,90.43,見其它登記事項,鋼筋混凝土造,100年1月20日,十九層,
RPQNMLLJKIMFFAE27CA,14,87.72,住家用,鋼筋混凝土造,92年10月22日,十四層,十四層
RPQNMLLJKIMFFAE27CA,14,37.54,共有部分,鋼筋混凝土造,92年10月22日,十四層,
RPRNMLSJKIMFFAE08CA,5,60.84,住家用,鋼筋混凝土造,101年9月21日,十三層,六層
RPRNMLSJKIMFFAE08CA,5,44.87,見其它登記事項,鋼筋混凝土造,101年9月21日,十三層,
RPOQMLPJKIMFFAE77CA,2,164.06,見其它登記事項,見其它登記事項,105年1月14日,十五層,十五層
RPOQMLPJKIMFFAE77CA,2,146.93,見其它登記事項,見其它登記事項,105年1月14日,十五層,
RPQQMLPJKIMFFAE97CA,2,65.02,見其它登記事項,見其它登記事項,105年1月14日,十五層,十五層
RPQQMLPJKIMFFAE97CA,2,97.16,見其它登記事項,見其它登記事項,105年1月14日,十五層,
RPQOMLLLKIMFFAE57CA,43,127.01,,鋼筋混凝土造,63年5月23日,三層,一層 二層 三層 騎樓 地下層
RPVPMLPJKIMFFAE38CA,35,77.46,住家用,鋼筋混凝土造,71年8月14日,十二層,四層
RPPNMLMKKIMFFAE37CA,35,89.09,住家用,鋼筋混凝土造,72年3月21日,五層,三層
RPPNMLMKKIMFFAE37CA,35,6.07,住家用,鋼筋混凝土造,72年3月21日,五層,
RPPNMLMKKIMFFAE37CA,35,.24,住家用,鋼筋混凝土造,72年3月21日,五層,
RPPNMLMKKIMFFAE37CA,35,.02,,鋼筋混凝土造,72年3月21日,五層,
RPVNMLPKKIMFFAE28CA,23,102.35,住家用,鋼筋混凝土造,84年3月2日,二十層,十三層
RPVNMLPKKIMFFAE28CA,23,30.85,見使用執照,鋼筋混凝土造,84年3月2日,二十層,
RPRPMLOJKIMFFBE97CA,33,84.36,,鋼筋混凝土造,73年6月12日,五層,五層
RPRPMLOJKIMFFBE97CA,33,13.76,,鋼筋混凝土造,73年6月12日,五層,
RPQQMLPJKIMFFBE08CA,19,32.41,商業用,鋼骨鋼筋混凝土造,88年4月1日,八十五層,二十九層
RPQQMLPJKIMFFBE08CA,19,3.67,見其他登記事項,鋼骨鋼筋混凝土造,88年4月1日,八十五層,
RPQQMLPJKIMFFBE08CA,19,1.84,見其他登記事項,鋼骨鋼筋混凝土造,88年4月1日,八十五層,
RPQQMLPJKIMFFBE08CA,19,12.20,見其他登記事項,鋼骨鋼筋混凝土造,88年4月1日,八十五層,
RPUOMLQLKIMFFAE48CA,,128.80,見其它登記事項,見其它登記事項,106年6月8日,二十四層,十一層
RPUOMLQLKIMFFAE48CA,,91.52,見其它登記事項,見其它登記事項,106年6月8日,二十四層,
RPTNMLNLKIMFFAE97CA,,91.16,見其它登記事項,見其它登記事項,106年6月8日,二十四層,七層
RPTNMLNLKIMFFAE97CA,,71.28,見其它登記事項,見其它登記事項,106年6月8日,二十四層,
RPVOMLLLKIMFFAE08CA,15,46.83,住家用,鋼筋混凝土造,91年6月18日,二十二層,十四層
RPVOMLLLKIMFFAE08CA,15,21.72,共有部分,鋼筋混凝土造,91年6月18日,二十二層,
RPRNMLTKKIMFFBE38CA,45,198.64,,加強磚造,62年4月27日,三層,一層 二層 三層 騎樓
RPWNMLRJKIMFFBE58CA,34,58.17,,鋼筋混凝土造,72年11月21日,五層,四層
RPWOMLPJKIMFFBE48CA,3,196.58,住家用,鋼筋混凝土造,103年11月7日,十五層,十四層
RPWOMLPJKIMFFBE48CA,3,120.05,共有部分,鋼筋混凝土造,103年11月7日,十五層,
RPTNMLMLKIMFFBE97CA,38,50.52,,鋼筋混凝土造,68年9月20日,十一層,地下層
RPVOMLQLKIMFFAE58CA,,91.16,見其它登記事項,見其它登記事項,106年6月8日,二十四層,十六層
RPVOMLQLKIMFFAE58CA,,49.15,見其它登記事項,見其它登記事項,106年6月8日,二十四層,
RPWNMLSJKIMFFBE68CA,14,65.65,住家用,鋼筋混凝土造,93年3月3日,十四層,五層
RPWNMLSJKIMFFBE68CA,14,30.89,見其他登記事項,鋼筋混凝土造,93年3月3日,十四層,
RPSOMLRJKIMFFBE28CA,37,26.45,,鋼筋混凝土造,70年5月9日,十二層,十一層
RPSOMLRJKIMFFBE28CA,37,7.48,,鋼筋混凝土造,70年5月9日,十二層,
RPQOMLKLKIMFFBE57CA,1,50.60,住家用,鋼筋混凝土造,105年12月12日,十五層,三層
RPQOMLKLKIMFFBE57CA,1,25.25,共有部分,鋼筋混凝土造,105年12月12日,十五層,
RPPNMLRLKIMFFBE08CA,1,48.30,住家用,鋼筋混凝土造,105年12月12日,十五層,二層
RPPNMLRLKIMFFBE08CA,1,23.95,共有部分,鋼筋混凝土造,105年12月12日,十五層,
RPQPMLPJKIMFFCE08CA,3,98.34,住家用,鋼筋混凝土造,103年12月1日,十五層,十四層
RPQPMLPJKIMFFCE08CA,3,67.56,見其它登記事項,鋼筋混凝土造,103年12月1日,十五層,
RPQNMLPJKIMFFCE87CA,37,167.62,,鋼筋混凝土造,69年8月8日,四層,一層 二層 三層 四層 騎樓
