編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLMJJHNFFAX66CA,39,83.58,住家用,鋼筋混凝土加強磚造,67年11月22日,二層,一層 二層 電梯樓梯間
RPTNMLMJJHNFFAX86CA,,219.89,住家用,鋼筋混凝土造,106年11月6日,三層,一層 二層 三層
RPUNMLMJJHNFFAX96CA,,289.69,住家用,鋼筋混凝土造,106年11月6日,三層,一層 二層 三層
RPRNMLSJJHNFFAX27CA,39,76.60,住商用,鋼筋混凝土加強磚造,67年8月23日,二層,一層 二層 電梯樓梯間
RPTNMLTJJHNFFAX67DA,89,29.93,住家用,見其他登記事項,18年1月1日,一層,一層
RPRNMLTJJHNFFAX37CA,42,55.44,住家用,鋼筋混凝土加強空心磚造,64年7月24日,二層,一層 二層
RPPNMLSJJHNFFAX07CA,23,80.74,住家用,鋼筋混凝土造,84年3月22日,五層,三層
RPPNMLSJJHNFFAX07CA,23,13.78,見其他登記事項,鋼筋混凝土造,84年3月22日,五層,
RPSNMLKKJHNFFAX86EA,35,185.01,見其他登記事項,見其他登記事項,71年8月20日,一層,一層
RPQNMLTLKIMFFAX67DA,35,88.22,住商用,鋼筋混凝土加強磚造,71年8月6日,二層,一層 二層 電梯樓梯間
