編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLKMJIMFFAE67CA,5,175.04,住家用,鋼筋混凝土造,102年3月1日,二十七層,二十五層
RPTNMLKMJIMFFAE67CA,5,127.73,見其它登記事項,鋼筋混凝土造,102年3月1日,二十七層,
RPPNMLMJKIMFFAE27CA,12,93.02,住家用,鋼筋混凝土造,94年6月16日,十四層,七層
RPPNMLMJKIMFFAE27CA,12,63.36,共有部分,鋼筋混凝土造,94年6月16日,十四層,
RPQNMLOLJIMFFAE67CA,30,94.71,,鋼筋混凝土造,76年1月27日,七層,六層
RPQNMLOLJIMFFAE67CA,30,29.98,,鋼筋混凝土造,76年1月27日,七層,
RPSNMLQJKIMFFAE97CA,3,65.07,住家用,鋼筋混凝土造,103年9月25日,十五層,十二層
RPSNMLQJKIMFFAE97CA,3,58.60,見其它登記事項,鋼筋混凝土造,103年9月25日,十五層,
RPPPMLPJKIMFFAE77CA,15,86.06,住家用,鋼筋混凝土造,91年5月6日,十一層,四層
RPPPMLPJKIMFFAE77CA,15,40.93,共有部分,鋼筋混凝土造,91年5月6日,十一層,
RPSNMLRLJIMFFAE18CA,23,221.67,住商用,鋼筋混凝土造,84年1月11日,十三層,一層 二層 騎樓 地下層
RPSNMLRLJIMFFAE18CA,23,48.91,見使用執照,鋼筋混凝土造,84年1月11日,十三層,
RPXNMLNLJIMFFAE28CA,26,42.07,住家用,鋼筋混凝土造,80年8月10日,十六層,十一層
RPXNMLNLJIMFFAE28CA,26,27.77,見使用執照,鋼筋混凝土造,80年8月10日,十六層,地下二層
RPXNMLNLJIMFFAE28CA,26,28.41,見使用執照,鋼筋混凝土造,80年8月10日,十六層,地下二層
RPXNMLNLJIMFFAE28CA,26,17.07,,鋼筋混凝土造,80年8月10日,十六層,
RPXNMLNLJIMFFAE28CA,26,5.31,,鋼筋混凝土造,80年8月10日,十六層,
RPXNMLNLJIMFFAE28CA,26,5.43,,鋼筋混凝土造,80年8月10日,十六層,
RPTNMLMLJIMFFBE87CA,20,134.35,住家用,鋼筋混凝土造,86年4月21日,三十五層,二十六層 二十七層
RPTNMLMLJIMFFBE87CA,20,86.56,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPWNMLTKKIMFFAE78CA,2,92.10,住家用,鋼筋混凝土造,104年7月31日,十五層,十三層
RPWNMLTKKIMFFAE78CA,2,70.78,見其它登記事項,鋼筋混凝土造,104年7月31日,十五層,
RPWNMLTLJIMFFAE78CA,,181.04,見其它登記事項,鋼筋混凝土造,106年6月1日,二十九層,五層
