編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWOMLMLJIMFFAF28CA,8,.02,見其他登記事項,鋼筋混凝土造,99年2月9日,二十一層,一層
RPWOMLMLJIMFFAF28CA,8,23.95,見其他登記事項,鋼筋混凝土造,99年2月9日,二十一層,
RPQNMLMLJIMFFAF57CA,43,80.85,住家用,鋼筋混凝土造,63年12月10日,四層,三層
RPVSMLMLJIMFFAF58CA,24,23.32,共有部份,鋼筋混凝土造,82年5月21日,六層,
RPUSMLMLJIMFFAF48CA,8,31.95,見其他登記事項,鋼筋混凝土造,99年1月11日,十五層,
RPVSMLMLJIMFFAF58CA,24,92.08,住家用,鋼筋混凝土造,82年5月21日,六層,四層
RPUSMLMLJIMFFAF48CA,8,44.53,見其他登記事項,鋼筋混凝土造,99年1月11日,十五層,
RPUSMLMLJIMFFAF48CA,8,124.35,住家用,鋼筋混凝土造,99年1月11日,十四層,四層
RPVRMLMLJIMFFAF48CA,,94.61,住家用,鋼筋混凝土造,,五層,二層
RPSRMLMLJIMFFAF18CA,28,8.67,共有部份,鋼筋混凝土造,78年5月1日,五層,
RPSRMLMLJIMFFAF18CA,28,110.35,住家用,鋼筋混凝土造,78年5月1日,五層,五層
RPWPMLRLJIMFFAF88CA,,101.52,見其他登記事項,鋼筋混凝土造,106年7月7日,十五層,四層
RPWPMLRLJIMFFAF88CA,,76.46,見其他登記事項,鋼筋混凝土造,106年7月7日,十五層,
RPTRMLMLJIMFFAF28CA,,94.61,住家用,鋼筋混凝土造,,五層,二層
RPQOMLOLJIMFFAF87CA,7,1.47,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPQOMLOLJIMFFAF87CA,7,10.52,見其他登記事項,見其他登記事項,99年7月15日,四十層,
RPQOMLOLJIMFFAF87CA,7,2.55,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPQOMLOLJIMFFAF87CA,7,27.96,住家用,見其他登記事項,99年7月15日,四十層,三十六層
RPTOMLLJKIMFFAF77CA,22,68.15,住家用,鋼筋混凝土造,84年11月9日,十七層,九層
RPTOMLLJKIMFFAF77CA,22,4.15,共有部份,鋼筋混凝土造,84年11月9日,十七層,
RPRNMLPJKIMFFAF87CA,42,80.17,住家用,鋼筋混凝土造,65年3月22日,四層,三層
RPQQMLTKKIMFFAF58CA,,50.67,見其他登記事項,見其他登記事項,106年8月24日,二十層,八層
RPQQMLTKKIMFFAF58CA,,3.31,見其他登記事項,見其他登記事項,106年8月24日,二十層,
RPQQMLTKKIMFFAF58CA,,19.15,見其他登記事項,見其他登記事項,106年8月24日,二十層,
RPQQMLTKKIMFFAF58CA,,2.70,見其他登記事項,見其他登記事項,106年8月24日,二十層,
RPRQMLTKKIMFFAF68CA,,54.46,見其他登記事項,見其他登記事項,106年8月24日,二十層,六層
RPRQMLTKKIMFFAF68CA,,3.56,見其他登記事項,見其他登記事項,106年8月24日,二十層,
